,gaokaoId,birthdate
931,19640102130129,06/13/2001
932,19640102130130,06/13/2001
933,19640102130131,11/03/2001
934,19640102130132,03/18/1999
935,19640102130133,01/13/2000
936,19640102130134,12/19/2000
937,19640102130135,06/28/2002
938,19640102130136,10/25/2001
939,19640102130137,01/26/2001
940,19640102130138,05/19/2001
941,19640102130139,07/03/2000
942,19640102130140,06/06/2001
943,19640102130141,04/02/2002
944,19640102130142,12/07/2000
945,19640102130143,02/01/2001
946,19640102130144,08/27/2001
947,19640102131001,03/21/2001
948,19640102131002,11/21/2000
949,19640102131003,08/24/2001
950,19640102131004,04/10/2001
951,19640102131005,03/15/2001
952,19640102131006,05/17/2000
953,19640102131007,04/06/2001
954,19640102131008,10/15/2001
955,19640102131009,12/05/2000
956,19640102131010,10/10/2000
957,19640102131011,06/13/2001
958,19640102131012,03/09/2001
959,19640102131013,01/12/2001
960,19640102131014,12/17/2000
961,19640102131015,08/10/1997
962,19640102131016,10/21/2000
963,19640102131017,01/06/2001
964,19640102131018,06/01/2001
965,19640102131019,03/14/2001
966,19640102131020,09/25/2000
967,19640102131021,07/05/2000
968,19640102131022,11/21/2000
969,19640102131023,08/31/2000
970,19640102131024,05/12/2000
971,19640102131025,11/03/2000
972,19640102131026,03/05/2000
973,19640102131027,07/01/2000
974,19640102131028,11/17/1998
975,19640102131029,10/15/2000
976,19640102131030,06/04/2001
977,19640102131031,09/03/1998
978,19640102131032,11/26/2000
979,19640102131033,08/06/1998
980,19640102131035,06/22/2000
981,19640102131036,01/28/2001
982,19640102131037,01/25/2000
983,19640102131038,01/09/2000
984,19640102131039,01/29/2001
985,19640102131040,02/24/2000
986,19640102131041,08/21/2001
987,19640102131042,02/24/2001
988,19640102131043,12/13/2000
989,19640102131044,10/29/2001
990,19640102131045,05/05/2001
991,19640102131046,11/25/2000
992,19640102131047,02/19/2001
993,19640102131048,11/14/2000
994,19640102131049,08/13/2001
995,19640102131050,06/28/2001
996,19640102131051,08/03/2001
997,19640102131052,10/05/1999
998,19640102131053,09/09/2001
999,19640102131201,02/28/2001
1000,19640102131202,11/04/2000
1001,19640102131203,10/26/2000
1002,19640102131204,03/08/1998
1003,19640102131205,03/31/2001
1004,19640102131206,03/11/2002
1005,19640102131207,07/20/2000
1006,19640102131208,02/08/2001
1007,19640102131209,04/25/2001
1008,19640102131210,01/05/2000
1009,19640102131211,03/01/2000
1010,19640102131212,03/19/2001
1011,19640102131213,01/10/2001
1012,19640102131214,07/05/2001
1013,19640102131215,11/08/2000
1014,19640102131216,04/03/2001
1015,19640102131217,02/28/2001
1016,19640102131218,12/23/1999
1017,19640102131219,02/01/2001
1018,19640102131220,05/03/2000
1019,19640102131221,04/14/2001
1020,19640102131222,11/16/2000
1021,19640102131223,11/11/1999
1022,19640102131224,06/10/2002
1023,19640102131225,09/30/2000
1024,19640102131226,05/20/1999
1025,19640102131227,05/12/2000
1026,19640102131228,11/04/2000
1027,19640102131229,09/18/1999
1028,19640102131230,03/06/2001
1029,19640102131231,09/27/2003
1030,19640102131232,12/28/2001
1031,19640102131233,04/06/2001
1032,19640102131234,05/10/2001
1033,19640102131235,11/10/2000
1034,19640102131236,01/05/2000
1035,19640102131237,02/13/2001
1036,19640102131238,08/14/2001
1037,19640102131239,01/03/2001
1038,19640102131240,02/02/2001
1039,19640102131241,07/02/2001
1040,19640102131242,06/09/2001
1041,19640102131243,06/03/2002
1042,19640102131244,02/16/2001
1043,19640102131245,06/04/2001
1044,19640102131246,03/23/2000
1045,19640102131247,01/20/2001
1046,19640102131248,06/08/2001
1047,19640102131301,02/15/2001
1048,19640102131302,12/30/1999
1049,19640102131303,04/02/2001
1050,19640102131304,08/04/2001
1051,19640102131305,09/09/2000
1052,19640102131306,02/28/2001
1053,19640102131307,11/30/2000
1054,19640102131308,01/04/2001
1055,19640102131309,06/10/2001
1056,19640102131310,09/19/2001
1057,19640102131311,03/19/2001
1058,19640102131312,11/14/2000
1059,19640102131313,07/21/2000
1060,19640102131314,08/01/2000
1061,19640102131315,01/25/2001
1062,19640102131316,10/04/2001
1063,19640102131317,08/11/1999
1064,19640102131318,04/10/2000
1065,19640102131319,01/27/2000
1066,19640102131320,05/22/2000
1067,19640102131321,08/09/2002
1068,19640102131322,11/09/2000
1069,19640102131323,05/31/2001
1070,19640102131324,09/05/2001
1071,19640102131325,11/13/2000
1072,19640102131326,02/22/2001
1073,19640102131327,04/27/2001
1074,19640102131328,03/23/2001
1075,19640102131329,03/23/2001
1076,19640102131330,05/07/2002
1077,19640102131331,03/17/2000
1078,19640102131332,11/14/2000
1079,19640102131333,09/26/2000
1080,19640102131334,12/29/2000
1081,19640102131335,11/06/2000
1082,19640102131336,10/26/2000
1083,19640102131337,11/25/2000
1084,19640102131338,03/06/2001
1085,19640102131339,03/02/2001
1086,19640102131340,06/24/2001
1087,19640102131341,08/21/2000
1088,19640102131342,09/29/2000
1089,19640102131343,12/20/2000
1090,19640102131344,04/28/2001
1091,19640102131345,10/24/2000
1092,19640102131346,12/11/2000
1093,19640102131347,03/10/2001
1094,19640102131348,12/16/2000
1095,19640102131349,08/23/2000
1096,19640102131401,03/06/2001
1097,19640102131402,12/24/2000
1098,19640102131403,02/25/2001
1099,19640102131404,12/02/1999
1100,19640102131405,11/25/2001
1101,19640102131406,11/12/2000
1102,19640102131407,10/02/2000
1103,19640102131408,09/17/2001
1104,19640102131409,04/18/2001
1105,19640102131410,10/27/2000
1106,19640102131411,11/20/2000
1107,19640102131412,07/25/2001
1108,19640102131413,12/30/2000
1109,19640102131414,04/25/2000
1110,19640102131415,11/08/1999
1111,19640102131416,07/22/2000
1112,19640102131417,10/08/1999
1113,19640102131418,06/14/1999
1114,19640102131419,11/01/2000
1115,19640102131420,03/15/1999
1116,19640102131421,12/21/2000
1117,19640102131422,06/01/2002
1118,19640102131423,09/10/2001
1119,19640102131424,10/27/2000
1120,19640102131425,04/07/2001
1121,19640102131426,11/17/2001
1122,19640102131427,12/23/2000
1123,19640102131428,04/19/2001
1124,19640102131429,12/30/2000
1125,19640102131430,03/09/1999
1126,19640102131431,07/16/2001
1127,19640102131432,10/02/1999
1128,19640102131433,06/14/2000
1129,19640102131434,03/10/2003
1130,19640102131435,10/02/2000
1131,19640102131436,12/10/1999
1132,19640102131437,03/20/2000
1133,19640102131438,03/26/2001
1134,19640102131439,01/17/2001
1135,19640102131440,04/03/2001
1136,19640102131441,07/19/2000
1137,19640102131442,08/13/2001
1138,19640102131443,08/14/2001
1139,19640102131444,09/24/2001
1140,19640102131445,10/11/2001
1141,19640102131446,02/11/2001
1142,19640102131447,09/06/2000
1143,19640102131501,02/14/2001
1144,19640102131502,02/02/2002
1145,19640102131503,11/29/2000
1146,19640102131504,06/22/2001
1147,19640102131505,10/01/2000
1148,19640102131506,11/11/2001
1149,19640102131507,07/07/2001
1150,19640102131508,11/15/2000
1151,19640102131509,12/28/2000
1152,19640102131510,05/28/1998
1153,19640102131511,01/25/2001
1154,19640102131512,01/27/2001
1155,19640102131513,09/26/2000
1156,19640102131514,02/06/2001
1157,19640102131515,03/10/2003
1158,19640102131516,10/11/2000
1159,19640102131517,02/15/2000
1160,19640102131518,03/25/2001
1161,19640102131519,02/27/2000
1162,19640102131520,01/06/2001
1163,19640102131521,12/28/2000
1164,19640102131522,02/05/2001
1165,19640102131523,03/24/2000
1166,19640102131524,10/08/2000
1167,19640102131525,02/16/2001
1168,19640102131526,11/07/1999
1169,19640102131527,06/01/2000
1170,19640102131528,02/05/2002
1171,19640102131529,08/20/2001
1172,19640102131530,12/22/2000
1173,19640102131531,02/07/2001
1174,19640102131532,01/08/2002
1175,19640102131533,06/02/2000
1176,19640102131534,11/06/2000
1177,19640102131535,08/05/2000
1178,19640102131536,07/11/2001
1179,19640102131537,08/01/2000
1180,19640102131538,01/28/2001
1181,19640102131539,03/13/2001
1182,19640102131540,11/17/2000
1183,19640102131541,12/04/2000
1184,19640102131542,12/29/1999
1185,19640102131543,09/14/1999
1186,19640102131544,12/09/2002
1187,19640102131545,12/04/2000
1188,19640102131546,12/08/2001
1189,19640102131547,09/11/2001
1190,19640102131548,07/10/1999
1191,19640102131701,11/15/2001
1192,19640102131702,10/25/2000
1193,19640102131703,01/03/2001
1194,19640102131704,03/31/2001
1195,19640102131705,03/20/2001
1196,19640102131706,12/07/2001
1197,19640102131707,01/18/2000
1198,19640102131708,12/30/2000
1199,19640102131709,09/11/2001
1200,19640102131710,03/21/2001
1201,19640102131711,04/11/2001
1202,19640102131712,02/13/2001
1203,19640102131713,02/01/2001
1204,19640102131714,06/05/2001
1205,19640102131715,12/14/2000
1206,19640102131716,07/02/2001
1207,19640102131717,11/24/2001
1208,19640102131718,08/05/2001
1209,19640102131719,09/09/2001
1210,19640102131720,11/20/2000
1211,19640102131721,02/18/2001
1212,19640102131722,06/18/2001
1213,19640102131723,10/24/2000
1214,19640102131724,12/06/2000
1215,19640102131725,04/28/2001
1216,19640102131726,09/30/2000
1217,19640102131727,05/04/2001
1218,19640102131728,03/29/2000
1219,19640102131729,04/30/2000
1220,19640102131730,09/12/1999
1221,19640102131731,12/29/2000
1222,19640102131732,07/08/2001
1223,19640102131733,12/18/2000
1224,19640102131734,03/29/2001
1225,19640102131735,03/22/1999
1226,19640102131736,12/08/2000
1227,19640102131737,04/27/2001
1228,19640102131738,05/28/2001
1229,19640102131739,05/18/2001
1230,19640102131740,07/13/2000
1231,19640102131741,10/20/2000
1232,19640102131742,12/01/2000
1233,19640102131743,10/27/2000
1234,19640102131744,05/01/2000
1235,19640102131745,05/02/2001
1236,19640102131746,07/11/2000
1237,19640102131747,08/24/2001
1238,19640102131748,06/26/2000
1239,19640102131749,07/29/2000
1240,19640102131750,04/13/2001
1241,19640102131751,08/12/2001
1242,19640102131752,11/21/2000
1243,19640102131753,03/16/2001
1244,19640102131754,08/20/2001
1245,19640102131755,03/16/2001
1246,19640102131756,11/24/2000
1247,19640102131757,05/17/2001
1248,19640102131801,12/14/2000
1249,19640102131802,12/27/2001
1250,19640102131803,11/26/2001
1251,19640102131804,10/16/2000
1252,19640102131805,06/12/2000
1253,19640102131806,01/07/2001
1254,19640102131807,07/09/2000
1255,19640102131808,10/21/2000
1256,19640102131809,01/07/2001
1257,19640102131810,11/12/2000
1258,19640102131811,02/10/2001
1259,19640102131812,11/23/2000
1260,19640102131813,02/07/2001
1261,19640102131814,06/28/2001
1262,19640102131815,04/24/2001
1263,19640102131816,02/03/2001
1264,19640102131817,10/30/2000
1265,19640102131818,10/31/2000
1266,19640102131819,11/16/2000
1267,19640102131820,07/26/2001
1268,19640102131821,06/04/2000
1269,19640102131822,02/11/2001
1270,19640102131823,07/04/2000
1271,19640102131824,09/12/2001
1272,19640102131825,03/05/2001
1273,19640102131826,08/25/2000
1274,19640102131827,08/02/2000
1275,19640102131828,09/08/2001
1276,19640102131829,01/16/2001
1277,19640102131830,02/21/2001
1278,19640102131831,02/29/2000
1279,19640102131832,04/14/2001
1280,19640102131833,07/13/2001
1281,19640102131834,06/05/2001
1282,19640102131835,08/23/2001
1283,19640102131836,02/23/2001
1284,19640102131837,01/07/2001
1285,19640102131838,01/12/2002
1286,19640102131839,08/07/2001
1287,19640102131840,04/27/2001
1288,19640102131841,11/13/2000
1289,19640102131842,02/04/2001
1290,19640102131843,01/13/2001
1291,19640102140801,12/01/2000
1292,19640102140802,03/11/2001
1293,19640102140803,03/15/2001
1294,19640102140804,04/25/2001
1295,19640102140805,01/07/2001
1296,19640102140806,08/16/2000
1297,19640102140807,11/14/2000
1298,19640102140808,05/04/2000
1299,19640102140809,05/30/2001
1300,19640102140810,07/22/2001
1301,19640102140811,03/10/2001
1302,19640102140812,11/05/2000
1303,19640102140813,05/13/2001
1304,19640102140814,05/15/2001
1305,19640102140815,11/20/2000
1306,19640102140816,09/23/2000
1307,19640102140817,07/14/2001
1308,19640102140818,04/24/2001
1309,19640102140819,05/21/2001
1310,19640102140820,11/14/2000
1311,19640102140821,01/17/2001
1312,19640102140822,02/12/2001
1313,19640102140823,06/01/2001
1314,19640102140824,03/08/2001
1315,19640102140825,02/26/2001
1316,19640102140826,03/04/2001
1317,19640102140827,10/03/2000
1318,19640102140828,10/26/2000
1319,19640102140829,06/10/2001
1320,19640102140830,06/06/2001
1321,19640102140831,09/13/2001
1322,19640102140832,08/18/2001
1323,19640102140833,12/30/2000
1324,19640102140834,08/24/2000
1325,19640102140835,12/18/2000
1326,19640102140836,05/12/2001
1327,19640102140837,08/05/2001
1328,19640102140838,01/23/2001
1329,19640102140839,08/14/2001
1330,19640102140840,10/09/2001
1331,19640102140841,08/11/2000
1332,19640102140842,02/19/2001
1333,19640102140843,04/17/2001
1334,19640102140844,10/27/2000
1335,19640102140845,05/08/2000
1336,19640102140846,12/16/2000
1337,19640102140847,07/15/2000
1338,19640102140848,08/28/2001
1339,19640102140849,04/30/2001
1340,19640102140850,08/26/2002
1341,19640102140851,04/08/2001
1342,19640102140852,06/27/2001
1343,19640102140853,02/24/2001
1344,19640102140901,01/04/2001
1345,19640102140902,05/13/2001
1346,19640102140903,02/01/2001
1347,19640102140904,01/01/2001
1348,19640102140905,05/01/2001
1349,19640102140906,03/30/2001
1350,19640102140907,05/26/2001
1351,19640102140908,02/05/2001
1352,19640102140909,08/03/2001
1353,19640102140910,05/09/2001
1354,19640102140911,01/31/2001
1355,19640102140912,07/08/2001
1356,19640102140913,09/21/2001
1357,19640102140914,08/11/2001
1358,19640102140915,01/04/2001
1359,19640102140916,06/04/2001
1360,19640102140917,12/06/2001
1361,19640102140918,05/03/2001
1362,19640102140919,05/26/1997
1363,19640102140920,07/27/2001
1364,19640102140921,12/24/2000
1365,19640102140922,06/14/2001
1366,19640102140923,12/14/2000
1367,19640102140924,06/09/2001
1368,19640102140925,09/13/2001
1369,19640102140926,12/28/2001
1370,19640102140927,08/26/2001
1371,19640102140928,01/15/2001
1372,19640102140929,04/23/2001
1373,19640102140930,08/01/2001
1374,19640102140931,09/20/2000
1375,19640102140932,03/09/2001
1376,19640102140933,07/03/2001
1377,19640102140934,05/08/2001
1378,19640102140935,11/17/2000
1379,19640102140936,04/02/2001
1380,19640102140937,11/11/2000
1381,19640102140938,12/18/1999
1382,19640102140939,06/26/2001
1383,19640102140940,02/07/2001
1384,19640102140941,07/17/2001
1385,19640102140942,11/13/2000
1386,19640102140943,06/14/2001
1387,19640102140944,12/01/2000
1388,19640102140945,11/22/2001
1389,19640102140946,04/09/2001
1390,19640102140947,03/06/2001
1391,19640102140948,06/18/2001
1392,19640102140949,10/19/2000
1393,19640102141001,02/01/2001
1394,19640102141002,04/25/2000
1395,19640102141003,11/03/2000
1396,19640102141004,04/16/2001
1397,19640102141005,12/06/2001
1398,19640102141006,01/01/2001
1399,19640102141007,05/08/2001
1400,19640102141008,12/01/2000
1401,19640102141009,01/24/2001
1402,19640102141010,11/28/2000
1403,19640102141011,05/21/2001
1404,19640102141012,08/11/2001
1405,19640102141013,12/18/2000
1406,19640102141014,05/17/2001
1407,19640102141015,12/14/2000
1408,19640102141016,09/01/2001
1409,19640102141017,11/18/2000
1410,19640102141018,01/23/2001
1411,19640102141019,11/15/2000
1412,19640102141020,10/26/2001
1413,19640102141021,03/31/2002
1414,19640102141022,03/10/2001
1415,19640102141023,02/05/2001
1416,19640102141024,03/20/2001
1417,19640102141025,08/20/2001
1418,19640102141026,02/05/2001
1419,19640102141027,07/05/2001
1420,19640102141028,01/03/2001
1421,19640102141029,05/21/2001
1422,19640102141030,12/17/2000
1423,19640102141031,03/02/2001
1424,19640102141032,10/24/2001
1425,19640102141033,12/21/2000
1426,19640102141034,06/01/1998
1427,19640102141035,08/11/2001
1428,19640102141036,04/14/2001
1429,19640102141037,11/08/2000
1430,19640102141038,10/31/2000
1431,19640102141039,03/16/2001
1432,19640102141040,06/29/2001
1433,19640102141041,04/13/2001
1434,19640102141042,08/18/2001
1435,19640102141043,04/15/2001
1436,19640102141044,06/07/1999
1437,19640102141045,04/23/2001
1438,19640102141046,08/01/2001
1439,19640102141047,10/21/2000
1440,19640102141048,03/10/2001
1441,19640102141049,05/04/2001
1442,19640102141050,03/18/2001
1443,19640102141051,01/08/2001
1444,19640102141052,08/12/2000
1445,19640102141101,10/02/2001
1446,19640102141102,01/18/2001
1447,19640102141103,09/25/2001
1448,19640102141104,08/14/2001
1449,19640102141105,11/29/2000
1450,19640102141106,04/15/2001
1451,19640102141107,08/20/2001
1452,19640102141108,03/21/2001
1453,19640102141109,07/29/2001
1454,19640102141110,02/08/2001
1455,19640102141111,12/26/2000
1456,19640102141112,10/10/2001
1457,19640102141113,10/23/2000
1458,19640102141114,09/11/2001
1459,19640102141115,08/20/2001
1460,19640102141116,10/22/2001
1461,19640102141117,03/19/2001
1462,19640102141118,10/03/2001
1463,19640102141119,10/26/2001
1464,19640102141120,06/04/2001
1465,19640102141121,02/26/2001
1466,19640102141122,01/04/2002
1467,19640102141123,06/28/2001
1468,19640102141124,01/12/2001
1469,19640102141125,02/05/2001
1470,19640102141126,10/06/2001
1471,19640102141127,09/04/2001
1472,19640102141128,11/11/2000
1473,19640102141129,04/25/2002
1474,19640102141130,09/28/2000
1475,19640102141201,09/06/2000
1476,19640102141202,01/24/2001
1477,19640102141203,10/29/2001
1478,19640102141204,02/18/2001
1479,19640102141205,04/18/2001
1480,19640102141206,06/06/2001
1481,19640102141207,05/22/2001
1482,19640102141208,11/14/2000
1483,19640102141209,04/24/2001
1484,19640102141210,02/07/2001
1485,19640102141211,05/26/2000
1486,19640102141212,05/01/2001
